"subnum","block","trial","cue","flank","location","direction","rt","error","group","age","correctRT"
19,1,17,"None","Congruent","down","left",452.889712205577,1,"Old",86,NA
19,1,18,"Center","Congruent","down","left",462.315809268995,0,"Old",86,462.315809268995
19,1,19,"Double","Congruent","down","left",440.585193232985,0,"Old",86,440.585193232985
19,1,20,"Spatial","Congruent","down","left",348.79236413582,0,"Old",86,348.79236413582
19,1,21,"None","Incongruent","down","left",464.984915476147,0,"Old",86,464.984915476147
19,1,22,"Center","Incongruent","down","left",523.703404978354,0,"Old",86,523.703404978354
19,1,23,"Double","Incongruent","down","left",435.451002457883,0,"Old",86,435.451002457883
19,1,24,"Spatial","Incongruent","down","left",437.62583824843,0,"Old",86,437.62583824843
19,1,25,"None","Neutral","up","right",446.526460001534,0,"Old",86,446.526460001534
19,1,26,"Center","Neutral","up","right",339.131055110826,0,"Old",86,339.131055110826
19,1,27,"Double","Neutral","up","right",320.518972547319,0,"Old",86,320.518972547319
19,1,28,"Spatial","Neutral","up","right",317.993209265708,0,"Old",86,317.993209265708
19,1,29,"None","Congruent","up","right",420.838741731764,0,"Old",86,420.838741731764
19,1,30,"Center","Congruent","up","right",451.87916217127,1,"Old",86,NA
19,1,31,"Double","Congruent","up","right",380.768911269249,0,"Old",86,380.768911269249
19,1,32,"Spatial","Congruent","up","right",328.836860343562,0,"Old",86,328.836860343562
19,1,33,"None","Incongruent","up","right",457.352702667947,0,"Old",86,457.352702667947
19,1,34,"Center","Incongruent","up","right",534.64051578822,0,"Old",86,534.64051578822
19,1,35,"Double","Incongruent","up","right",484.061569849938,1,"Old",86,NA
19,1,36,"Spatial","Incongruent","up","right",377.596525660231,0,"Old",86,377.596525660231
19,1,37,"None","Neutral","down","right",445.137061293017,0,"Old",86,445.137061293017
19,1,38,"Center","Neutral","down","right",333.580091840672,0,"Old",86,333.580091840672
19,1,39,"Double","Neutral","down","right",352.956431411439,0,"Old",86,352.956431411439
19,1,40,"Spatial","Neutral","down","right",321.375910564252,0,"Old",86,321.375910564252
19,1,41,"None","Congruent","down","right",389.115095036768,0,"Old",86,389.115095036768
19,1,42,"Center","Congruent","down","right",351.147879463018,0,"Old",86,351.147879463018
19,1,43,"Double","Congruent","down","right",425.70459336695,0,"Old",86,425.70459336695
19,1,44,"Spatial","Congruent","down","right",343.305273396627,0,"Old",86,343.305273396627
19,1,45,"None","Incongruent","down","right",403.496419071836,0,"Old",86,403.496419071836
19,1,46,"Center","Incongruent","down","right",443.994409102753,0,"Old",86,443.994409102753
19,1,47,"Double","Incongruent","down","right",492.497970204795,0,"Old",86,492.497970204795
19,1,48,"Spatial","Incongruent","down","right",431.982765875002,0,"Old",86,431.982765875002
19,2,1,"None","Neutral","up","left",355.116681582259,0,"Old",86,355.116681582259
19,2,2,"Center","Neutral","up","left",382.299737711399,0,"Old",86,382.299737711399
19,2,3,"Double","Neutral","up","left",341.799863761208,0,"Old",86,341.799863761208
19,2,4,"Spatial","Neutral","up","left",322.406112021252,0,"Old",86,322.406112021252
19,2,5,"None","Congruent","up","left",386.947380925491,0,"Old",86,386.947380925491
19,2,6,"Center","Congruent","up","left",412.395253587541,0,"Old",86,412.395253587541
19,2,7,"Double","Congruent","up","left",339.538712374857,0,"Old",86,339.538712374857
19,2,8,"Spatial","Congruent","up","left",320.016439758667,0,"Old",86,320.016439758667
19,2,9,"None","Incongruent","up","left",507.331068483043,0,"Old",86,507.331068483043
19,2,10,"Center","Incongruent","up","left",586.504962165332,0,"Old",86,586.504962165332
19,2,11,"Double","Incongruent","up","left",470.614277313117,0,"Old",86,470.614277313117
19,2,12,"Spatial","Incongruent","up","left",336.655265480313,0,"Old",86,336.655265480313
19,2,13,"None","Neutral","down","left",462.583074046295,0,"Old",86,462.583074046295
19,2,14,"Center","Neutral","down","left",423.977831801327,0,"Old",86,423.977831801327
19,2,15,"Double","Neutral","down","left",422.960285019335,0,"Old",86,422.960285019335
19,2,16,"Spatial","Neutral","down","left",302.152319360052,0,"Old",86,302.152319360052
19,2,17,"None","Congruent","down","left",399.177654545545,0,"Old",86,399.177654545545
19,2,18,"Center","Congruent","down","left",338.563465771816,0,"Old",86,338.563465771816
19,2,19,"Double","Congruent","down","left",304.870814356806,1,"Old",86,NA
19,2,20,"Spatial","Congruent","down","left",361.305522799621,0,"Old",86,361.305522799621
19,2,21,"None","Incongruent","down","left",511.24394246873,0,"Old",86,511.24394246873
19,2,22,"Center","Incongruent","down","left",446.271496182472,0,"Old",86,446.271496182472
19,2,23,"Double","Incongruent","down","left",540.711235495408,0,"Old",86,540.711235495408
19,2,24,"Spatial","Incongruent","down","left",393.530561151048,0,"Old",86,393.530561151048
19,2,25,"None","Neutral","up","right",380.312793546059,0,"Old",86,380.312793546059
19,2,26,"Center","Neutral","up","right",316.449727254669,0,"Old",86,316.449727254669
19,2,27,"Double","Neutral","up","right",318.918793800701,0,"Old",86,318.918793800701
19,2,28,"Spatial","Neutral","up","right",355.471057366234,0,"Old",86,355.471057366234
19,2,29,"None","Congruent","up","right",370.220333610467,1,"Old",86,NA
19,2,30,"Center","Congruent","up","right",452.527370029243,0,"Old",86,452.527370029243
19,2,31,"Double","Congruent","up","right",394.338860495274,0,"Old",86,394.338860495274
19,2,32,"Spatial","Congruent","up","right",390.875030295223,0,"Old",86,390.875030295223
19,2,33,"None","Incongruent","up","right",559.195031607776,0,"Old",86,559.195031607776
19,2,34,"Center","Incongruent","up","right",421.571788161415,0,"Old",86,421.571788161415
19,2,35,"Double","Incongruent","up","right",450.111624386686,1,"Old",86,NA
19,2,36,"Spatial","Incongruent","up","right",391.618040529512,0,"Old",86,391.618040529512
19,2,37,"None","Neutral","down","right",417.550018710692,0,"Old",86,417.550018710692
19,2,38,"Center","Neutral","down","right",411.817766249954,0,"Old",86,411.817766249954
19,2,39,"Double","Neutral","down","right",424.853286204078,0,"Old",86,424.853286204078
19,2,40,"Spatial","Neutral","down","right",367.789670664822,0,"Old",86,367.789670664822
19,2,41,"None","Congruent","down","right",436.415477949473,0,"Old",86,436.415477949473
19,2,42,"Center","Congruent","down","right",377.870906596997,0,"Old",86,377.870906596997
19,2,43,"Double","Congruent","down","right",315.305406096228,0,"Old",86,315.305406096228
19,2,44,"Spatial","Congruent","down","right",335.104445178726,0,"Old",86,335.104445178726
19,2,45,"None","Incongruent","down","right",628.672448370007,1,"Old",86,NA
19,2,46,"Center","Incongruent","down","right",601.067564427079,0,"Old",86,601.067564427079
19,2,47,"Double","Incongruent","down","right",499.419429846282,0,"Old",86,499.419429846282
19,2,48,"Spatial","Incongruent","down","right",500.563496210188,0,"Old",86,500.563496210188
19,3,1,"None","Neutral","up","left",451.674604638076,1,"Old",86,NA
19,3,2,"Center","Neutral","up","left",403.929351269575,0,"Old",86,403.929351269575
19,3,3,"Double","Neutral","up","left",314.661675513017,0,"Old",86,314.661675513017
19,3,4,"Spatial","Neutral","up","left",366.202591976,0,"Old",86,366.202591976
19,3,5,"None","Congruent","up","left",448.666579133401,0,"Old",86,448.666579133401
19,3,6,"Center","Congruent","up","left",391.815090623354,0,"Old",86,391.815090623354
19,3,7,"Double","Congruent","up","left",300.104174688105,0,"Old",86,300.104174688105
19,3,8,"Spatial","Congruent","up","left",357.144729548106,0,"Old",86,357.144729548106
19,3,9,"None","Incongruent","up","left",443.476560222243,0,"Old",86,443.476560222243
19,3,10,"Center","Incongruent","up","left",453.62374729948,0,"Old",86,453.62374729948
19,3,11,"Double","Incongruent","up","left",448.972149325448,0,"Old",86,448.972149325448
19,3,12,"Spatial","Incongruent","up","left",456.308555825605,0,"Old",86,456.308555825605
19,3,13,"None","Neutral","down","left",516.547967069442,1,"Old",86,NA
19,3,14,"Center","Neutral","down","left",417.408934943211,0,"Old",86,417.408934943211
19,3,15,"Double","Neutral","down","left",356.553043900256,0,"Old",86,356.553043900256
19,3,16,"Spatial","Neutral","down","left",328.207138368906,0,"Old",86,328.207138368906
19,3,17,"None","Congruent","down","left",475.131987383919,0,"Old",86,475.131987383919
19,3,18,"Center","Congruent","down","left",368.823255599466,0,"Old",86,368.823255599466
19,3,19,"Double","Congruent","down","left",355.49290381137,0,"Old",86,355.49290381137
19,3,20,"Spatial","Congruent","down","left",283.3553165179,0,"Old",86,283.3553165179
19,3,21,"None","Incongruent","down","left",427.817742326118,0,"Old",86,427.817742326118
19,3,22,"Center","Incongruent","down","left",514.086840367071,0,"Old",86,514.086840367071
19,3,23,"Double","Incongruent","down","left",477.461996425935,0,"Old",86,477.461996425935
19,3,24,"Spatial","Incongruent","down","left",413.983338275071,1,"Old",86,NA
19,3,25,"None","Neutral","up","right",424.060090646142,0,"Old",86,424.060090646142
19,3,26,"Center","Neutral","up","right",416.694991871474,0,"Old",86,416.694991871474
19,3,27,"Double","Neutral","up","right",417.33340056683,0,"Old",86,417.33340056683
19,3,28,"Spatial","Neutral","up","right",279.157511692649,0,"Old",86,279.157511692649
19,3,29,"None","Congruent","up","right",424.638889105104,0,"Old",86,424.638889105104
19,3,30,"Center","Congruent","up","right",345.970099812266,0,"Old",86,345.970099812266
19,3,31,"Double","Congruent","up","right",399.644378307429,0,"Old",86,399.644378307429
19,3,32,"Spatial","Congruent","up","right",402.319906553525,0,"Old",86,402.319906553525
19,3,33,"None","Incongruent","up","right",564.092170344087,0,"Old",86,564.092170344087
19,3,34,"Center","Incongruent","up","right",411.795821309216,0,"Old",86,411.795821309216
19,3,35,"Double","Incongruent","up","right",473.361655645283,0,"Old",86,473.361655645283
19,3,36,"Spatial","Incongruent","up","right",354.526530034126,0,"Old",86,354.526530034126
19,3,37,"None","Neutral","down","right",481.069384031864,0,"Old",86,481.069384031864
19,3,38,"Center","Neutral","down","right",400.274748255981,0,"Old",86,400.274748255981
19,3,39,"Double","Neutral","down","right",347.896584837239,1,"Old",86,NA
19,3,40,"Spatial","Neutral","down","right",409.39529633416,0,"Old",86,409.39529633416
19,3,41,"None","Congruent","down","right",366.522425817977,0,"Old",86,366.522425817977
19,3,42,"Center","Congruent","down","right",425.902666153175,0,"Old",86,425.902666153175
19,3,43,"Double","Congruent","down","right",340.282221944497,0,"Old",86,340.282221944497
19,3,44,"Spatial","Congruent","down","right",426.31842448387,0,"Old",86,426.31842448387
19,3,45,"None","Incongruent","down","right",545.912218635256,0,"Old",86,545.912218635256
19,3,46,"Center","Incongruent","down","right",427.310248938255,0,"Old",86,427.310248938255
19,3,47,"Double","Incongruent","down","right",474.463706231382,0,"Old",86,474.463706231382
19,3,48,"Spatial","Incongruent","down","right",444.468542426654,0,"Old",86,444.468542426654
19,4,1,"None","Neutral","up","left",447.067198729631,0,"Old",86,447.067198729631
19,4,2,"Center","Neutral","up","left",426.599796376925,0,"Old",86,426.599796376925
19,4,3,"Double","Neutral","up","left",333.327871834099,1,"Old",86,NA
19,4,4,"Spatial","Neutral","up","left",357.173130090747,0,"Old",86,357.173130090747
19,4,5,"None","Congruent","up","left",430.804630595271,0,"Old",86,430.804630595271
19,4,6,"Center","Congruent","up","left",357.086397306121,0,"Old",86,357.086397306121
19,4,7,"Double","Congruent","up","left",484.042345781516,0,"Old",86,484.042345781516
19,4,8,"Spatial","Congruent","up","left",298.654187132718,0,"Old",86,298.654187132718
19,4,9,"None","Incongruent","up","left",504.462857998737,0,"Old",86,504.462857998737
19,4,10,"Center","Incongruent","up","left",472.103444641034,0,"Old",86,472.103444641034
19,4,11,"Double","Incongruent","up","left",499.252281900651,0,"Old",86,499.252281900651
19,4,12,"Spatial","Incongruent","up","left",321.25059639382,0,"Old",86,321.25059639382
19,4,13,"None","Neutral","down","left",467.080089353352,0,"Old",86,467.080089353352
19,4,14,"Center","Neutral","down","left",357.814140705649,0,"Old",86,357.814140705649
19,4,15,"Double","Neutral","down","left",380.692021117389,0,"Old",86,380.692021117389
19,4,16,"Spatial","Neutral","down","left",381.342123549468,0,"Old",86,381.342123549468
19,4,17,"None","Congruent","down","left",416.939833950752,0,"Old",86,416.939833950752
19,4,18,"Center","Congruent","down","left",342.747369689988,0,"Old",86,342.747369689988
19,4,19,"Double","Congruent","down","left",438.161764886692,0,"Old",86,438.161764886692
19,4,20,"Spatial","Congruent","down","left",296.338461005038,0,"Old",86,296.338461005038
19,4,21,"None","Incongruent","down","left",539.59696640064,0,"Old",86,539.59696640064
19,4,22,"Center","Incongruent","down","left",460.066657686267,0,"Old",86,460.066657686267
19,4,23,"Double","Incongruent","down","left",537.646748120121,0,"Old",86,537.646748120121
19,4,24,"Spatial","Incongruent","down","left",384.164987889058,0,"Old",86,384.164987889058
19,4,25,"None","Neutral","up","right",439.349761643913,0,"Old",86,439.349761643913
19,4,26,"Center","Neutral","up","right",338.94311289278,0,"Old",86,338.94311289278
19,4,27,"Double","Neutral","up","right",300.315228190919,0,"Old",86,300.315228190919
19,4,28,"Spatial","Neutral","up","right",382.989161467021,0,"Old",86,382.989161467021
19,4,29,"None","Congruent","up","right",479.169743987558,0,"Old",86,479.169743987558
19,4,30,"Center","Congruent","up","right",405.381256299582,1,"Old",86,NA
19,4,31,"Double","Congruent","up","right",455.541993274172,0,"Old",86,455.541993274172
19,4,32,"Spatial","Congruent","up","right",314.039229661057,0,"Old",86,314.039229661057
19,4,33,"None","Incongruent","up","right",505.467068786108,0,"Old",86,505.467068786108
19,4,34,"Center","Incongruent","up","right",381.914551955972,0,"Old",86,381.914551955972
19,4,35,"Double","Incongruent","up","right",422.023329919968,1,"Old",86,NA
19,4,36,"Spatial","Incongruent","up","right",312.092840938572,0,"Old",86,312.092840938572
19,4,37,"None","Neutral","down","right",430.869523319032,0,"Old",86,430.869523319032
19,4,38,"Center","Neutral","down","right",458.08393951423,0,"Old",86,458.08393951423
19,4,39,"Double","Neutral","down","right",364.307813468982,0,"Old",86,364.307813468982
19,4,40,"Spatial","Neutral","down","right",338.238113454406,0,"Old",86,338.238113454406
19,4,41,"None","Congruent","down","right",427.687676414498,0,"Old",86,427.687676414498
19,4,42,"Center","Congruent","down","right",343.196309491349,0,"Old",86,343.196309491349
19,4,43,"Double","Congruent","down","right",389.370975177293,0,"Old",86,389.370975177293
19,4,44,"Spatial","Congruent","down","right",410.7857671409,0,"Old",86,410.7857671409
19,4,45,"None","Incongruent","down","right",521.618253745761,0,"Old",86,521.618253745761
19,4,46,"Center","Incongruent","down","right",557.016590228941,0,"Old",86,557.016590228941
19,4,47,"Double","Incongruent","down","right",389.41148795629,0,"Old",86,389.41148795629
19,4,48,"Spatial","Incongruent","down","right",419.688672174268,0,"Old",86,419.688672174268
19,5,1,"None","Neutral","up","left",433.148183480263,0,"Old",86,433.148183480263
19,5,2,"Center","Neutral","up","left",463.615436762059,0,"Old",86,463.615436762059
19,5,3,"Double","Neutral","up","left",419.41672332017,0,"Old",86,419.41672332017
19,5,4,"Spatial","Neutral","up","left",354.824693657296,0,"Old",86,354.824693657296
19,5,5,"None","Congruent","up","left",392.955520360836,0,"Old",86,392.955520360836
19,5,6,"Center","Congruent","up","left",432.323215979544,0,"Old",86,432.323215979544
19,5,7,"Double","Congruent","up","left",386.119905522568,0,"Old",86,386.119905522568
19,5,8,"Spatial","Congruent","up","left",310.061929562866,1,"Old",86,NA
19,5,9,"None","Incongruent","up","left",442.417726068056,0,"Old",86,442.417726068056
19,5,10,"Center","Incongruent","up","left",487.218008142438,0,"Old",86,487.218008142438
19,5,11,"Double","Incongruent","up","left",447.630325906271,0,"Old",86,447.630325906271
19,5,12,"Spatial","Incongruent","up","left",284.878685086622,0,"Old",86,284.878685086622
