"error","rt","trial","flank","cue","direction","location","subnum","block"
0,431.872741949668,10,"Incongruent","Center","left","up","20",2
0,456.85764055883,11,"Incongruent","Double","left","up","20",2
0,348.294307408221,12,"Incongruent","Spatial","left","up","20",2
0,355.947017453995,13,"Neutral","None","left","down","20",2
0,408.616209425341,14,"Neutral","Center","left","down","20",2
0,349.682662309332,15,"Neutral","Double","left","down","20",2
0,288.480843653483,16,"Neutral","Spatial","left","down","20",2
0,393.586270906406,17,"Congruent","None","left","down","20",2
0,334.216008439047,18,"Congruent","Center","left","down","20",2
0,453.750187644634,19,"Congruent","Double","left","down","20",2
0,483.079590570445,20,"Congruent","Spatial","left","down","20",2
1,464.490266618894,21,"Incongruent","None","left","down","20",2
0,514.150487640548,22,"Incongruent","Center","left","down","20",2
0,461.105680592005,23,"Incongruent","Double","left","down","20",2
0,398.285298875556,24,"Incongruent","Spatial","left","down","20",2
0,404.99187993506,25,"Neutral","None","right","up","20",2
0,326.690804372797,26,"Neutral","Center","right","up","20",2
0,376.725413818038,27,"Neutral","Double","right","up","20",2
0,365.755242163188,28,"Neutral","Spatial","right","up","20",2
0,414.581307444351,29,"Congruent","None","right","up","20",2
1,395.480319894977,30,"Congruent","Center","right","up","20",2
0,337.589733913128,31,"Congruent","Double","right","up","20",2
0,282.75188596683,32,"Congruent","Spatial","right","up","20",2
0,443.366083697263,33,"Incongruent","None","right","up","20",2
0,511.174847661223,34,"Incongruent","Center","right","up","20",2
0,443.922252114472,35,"Incongruent","Double","right","up","20",2
0,490.585364310261,36,"Incongruent","Spatial","right","up","20",2
0,447.158820051696,37,"Neutral","None","right","down","20",2
0,317.943619351104,38,"Neutral","Center","right","down","20",2
0,370.22589544361,39,"Neutral","Double","right","down","20",2
0,445.397096770641,40,"Neutral","Spatial","right","down","20",2
0,335.475052290409,41,"Congruent","None","right","down","20",2
0,389.211902590854,42,"Congruent","Center","right","down","20",2
0,302.188562330056,43,"Congruent","Double","right","down","20",2
0,433.368464388785,44,"Congruent","Spatial","right","down","20",2
0,479.759656835604,45,"Incongruent","None","right","down","20",2
0,424.714590502879,46,"Incongruent","Center","right","down","20",2
0,475.425016125286,47,"Incongruent","Double","right","down","20",2
1,395.177271168878,48,"Incongruent","Spatial","right","down","20",2
0,449.755377639367,1,"Neutral","None","left","up","20",3
0,259.354709747591,2,"Neutral","Center","left","up","20",3
0,308.45010546438,3,"Neutral","Double","left","up","20",3
0,253.228090122406,4,"Neutral","Spatial","left","up","20",3
0,450.104355139638,5,"Congruent","None","left","up","20",3
0,403.141435232356,6,"Congruent","Center","left","up","20",3
0,303.548360548081,7,"Congruent","Double","left","up","20",3
0,339.666560166568,8,"Congruent","Spatial","left","up","20",3
0,391.277670486477,9,"Incongruent","None","left","up","20",3
0,504.286687234503,10,"Incongruent","Center","left","up","20",3
0,526.22815856346,11,"Incongruent","Double","left","up","20",3
0,389.137966660469,12,"Incongruent","Spatial","left","up","20",3
0,407.504318967157,13,"Neutral","None","left","down","20",3
0,405.53821759958,14,"Neutral","Center","left","down","20",3
0,386.533068575709,15,"Neutral","Double","left","down","20",3
0,410.700720682275,16,"Neutral","Spatial","left","down","20",3
1,480.145342381753,17,"Congruent","None","left","down","20",3
0,491.014293978739,18,"Congruent","Center","left","down","20",3
0,311.049864302942,19,"Congruent","Double","left","down","20",3
0,362.951525533021,20,"Congruent","Spatial","left","down","20",3
0,526.29754497782,21,"Incongruent","None","left","down","20",3
0,464.904725560607,22,"Incongruent","Center","left","down","20",3
0,361.869906303259,23,"Incongruent","Double","left","down","20",3
0,384.337874669397,24,"Incongruent","Spatial","left","down","20",3
0,407.799880113585,25,"Neutral","None","right","up","20",3
1,459.238113375255,26,"Neutral","Center","right","up","20",3
0,373.767445833769,27,"Neutral","Double","right","up","20",3
0,314.2652789931,28,"Neutral","Spatial","right","up","20",3
0,404.300348328085,29,"Congruent","None","right","up","20",3
0,373.095763224024,30,"Congruent","Center","right","up","20",3
0,341.83225784949,31,"Congruent","Double","right","up","20",3
0,368.509018764114,32,"Congruent","Spatial","right","up","20",3
1,534.659921378053,33,"Incongruent","None","right","up","20",3
0,470.176729601039,34,"Incongruent","Center","right","up","20",3
0,496.386931782433,35,"Incongruent","Double","right","up","20",3
1,437.920968457922,36,"Incongruent","Spatial","right","up","20",3
0,387.575461834465,37,"Neutral","None","right","down","20",3
0,399.660504502178,38,"Neutral","Center","right","down","20",3
0,411.981142727755,39,"Neutral","Double","right","down","20",3
0,361.728156868203,40,"Neutral","Spatial","right","down","20",3
0,452.896762831504,41,"Congruent","None","right","down","20",3
0,357.393490035237,42,"Congruent","Center","right","down","20",3
0,356.647216018815,43,"Congruent","Double","right","down","20",3
0,320.212335499351,44,"Congruent","Spatial","right","down","20",3
0,501.170011723691,45,"Incongruent","None","right","down","20",3
0,460.522809383193,46,"Incongruent","Center","right","down","20",3
0,499.118835902929,47,"Incongruent","Double","right","down","20",3
0,447.93485311747,48,"Incongruent","Spatial","right","down","20",3
0,438.538114072366,1,"Neutral","None","left","up","20",4
0,467.751791785975,2,"Neutral","Center","left","up","20",4
0,310.449729259921,3,"Neutral","Double","left","up","20",4
1,407.51115207115,4,"Neutral","Spatial","left","up","20",4
0,489.099021885751,5,"Congruent","None","left","up","20",4
0,316.819322473477,6,"Congruent","Center","left","up","20",4
0,296.638148831903,7,"Congruent","Double","left","up","20",4
1,251.654799783394,8,"Congruent","Spatial","left","up","20",4
0,551.56913783767,9,"Incongruent","None","left","up","20",4
0,488.486136058264,10,"Incongruent","Center","left","up","20",4
1,392.82851376407,11,"Incongruent","Double","left","up","20",4
0,397.546693013876,12,"Incongruent","Spatial","left","up","20",4
0,404.653413956734,13,"Neutral","None","left","down","20",4
0,378.614525549629,14,"Neutral","Center","left","down","20",4
0,362.587507363882,15,"Neutral","Double","left","down","20",4
0,320.65227749694,16,"Neutral","Spatial","left","down","20",4
0,530.05934208862,17,"Congruent","None","left","down","20",4
0,422.605769970727,18,"Congruent","Center","left","down","20",4
0,455.173575268118,19,"Congruent","Double","left","down","20",4
0,320.457079865813,20,"Congruent","Spatial","left","down","20",4
0,374.290734337651,21,"Incongruent","None","left","down","20",4
0,509.592556594182,22,"Incongruent","Center","left","down","20",4
0,437.892529979676,23,"Incongruent","Double","left","down","20",4
0,495.100364302851,24,"Incongruent","Spatial","left","down","20",4
0,274.044124256099,25,"Neutral","None","right","up","20",4
0,402.368549391793,26,"Neutral","Center","right","up","20",4
0,442.119108430761,27,"Neutral","Double","right","up","20",4
0,365.987436585021,28,"Neutral","Spatial","right","up","20",4
0,362.852894932206,29,"Congruent","None","right","up","20",4
0,374.693726477916,30,"Congruent","Center","right","up","20",4
1,384.823106027978,31,"Congruent","Double","right","up","20",4
0,439.674129926098,32,"Congruent","Spatial","right","up","20",4
0,505.009907204394,33,"Incongruent","None","right","up","20",4
0,471.726091653863,34,"Incongruent","Center","right","up","20",4
0,452.542331441985,35,"Incongruent","Double","right","up","20",4
0,415.425593977642,36,"Incongruent","Spatial","right","up","20",4
0,433.894439014719,37,"Neutral","None","right","down","20",4
0,456.432594208643,38,"Neutral","Center","right","down","20",4
0,397.406939043913,39,"Neutral","Double","right","down","20",4
0,310.753625194208,40,"Neutral","Spatial","right","down","20",4
0,401.204049006502,41,"Congruent","None","right","down","20",4
0,444.431800829103,42,"Congruent","Center","right","down","20",4
0,310.679840605655,43,"Congruent","Double","right","down","20",4
0,327.829598369543,44,"Congruent","Spatial","right","down","20",4
0,528.14019739964,45,"Incongruent","None","right","down","20",4
1,492.82237915355,46,"Incongruent","Center","right","down","20",4
0,361.183050474947,47,"Incongruent","Double","right","down","20",4
0,437.900295899483,48,"Incongruent","Spatial","right","down","20",4
1,413.249026627416,1,"Neutral","None","left","up","20",5
0,462.135383092337,2,"Neutral","Center","left","up","20",5
0,453.506941841237,3,"Neutral","Double","left","up","20",5
0,444.098913188348,4,"Neutral","Spatial","left","up","20",5
0,398.368700860615,5,"Congruent","None","left","up","20",5
0,374.177707589251,6,"Congruent","Center","left","up","20",5
0,293.655962130777,7,"Congruent","Double","left","up","20",5
0,331.148008821166,8,"Congruent","Spatial","left","up","20",5
0,461.920710241409,9,"Incongruent","None","left","up","20",5
0,380.28473414691,10,"Incongruent","Center","left","up","20",5
0,443.112223009866,11,"Incongruent","Double","left","up","20",5
0,378.6229822878,12,"Incongruent","Spatial","left","up","20",5
0,408.741880426856,13,"Neutral","None","left","down","20",5
0,418.303677919346,14,"Neutral","Center","left","down","20",5
0,386.383768793198,15,"Neutral","Double","left","down","20",5
0,353.106205476657,16,"Neutral","Spatial","left","down","20",5
0,428.064666604364,17,"Congruent","None","left","down","20",5
0,399.535469475269,18,"Congruent","Center","left","down","20",5
0,410.46843103285,19,"Congruent","Double","left","down","20",5
0,439.746788669348,20,"Congruent","Spatial","left","down","20",5
0,515.783411633277,21,"Incongruent","None","left","down","20",5
0,492.749913288798,22,"Incongruent","Center","left","down","20",5
0,471.256617679174,23,"Incongruent","Double","left","down","20",5
1,339.74627840272,24,"Incongruent","Spatial","left","down","20",5
0,441.613412279591,25,"Neutral","None","right","up","20",5
0,331.590040676229,26,"Neutral","Center","right","up","20",5
0,427.726196427353,27,"Neutral","Double","right","up","20",5
0,284.783842663401,28,"Neutral","Spatial","right","up","20",5
0,381.20085962716,29,"Congruent","None","right","up","20",5
0,423.069625071321,30,"Congruent","Center","right","up","20",5
0,420.12755888255,31,"Congruent","Double","right","up","20",5
0,415.248016106247,32,"Congruent","Spatial","right","up","20",5
0,589.390186632352,33,"Incongruent","None","right","up","20",5
0,492.112199273229,34,"Incongruent","Center","right","up","20",5
0,496.471974970532,35,"Incongruent","Double","right","up","20",5
0,439.555123908586,36,"Incongruent","Spatial","right","up","20",5
0,413.385849654664,37,"Neutral","None","right","down","20",5
0,342.180155463046,38,"Neutral","Center","right","down","20",5
0,376.350598401803,39,"Neutral","Double","right","down","20",5
0,329.401064908516,40,"Neutral","Spatial","right","down","20",5
0,389.628658262102,41,"Congruent","None","right","down","20",5
0,446.354473279909,42,"Congruent","Center","right","down","20",5
0,277.024577050267,43,"Congruent","Double","right","down","20",5
0,333.194798382507,44,"Congruent","Spatial","right","down","20",5
0,470.489864867468,45,"Incongruent","None","right","down","20",5
0,448.817346876454,46,"Incongruent","Center","right","down","20",5
0,484.271475988844,47,"Incongruent","Double","right","down","20",5
1,364.078740245536,48,"Incongruent","Spatial","right","down","20",5
0,502.56788046727,1,"Neutral","None","left","up","20",6
0,313.943614674031,2,"Neutral","Center","left","up","20",6
0,438.4025505565,3,"Neutral","Double","left","up","20",6
1,378.352771946044,4,"Neutral","Spatial","left","up","20",6
0,525.743955883925,5,"Congruent","None","left","up","20",6
1,434.064493180759,6,"Congruent","Center","left","up","20",6
0,434.472021228143,7,"Congruent","Double","left","up","20",6
0,435.72986521922,8,"Congruent","Spatial","left","up","20",6
0,472.931769037825,9,"Incongruent","None","left","up","20",6
0,469.294238468015,10,"Incongruent","Center","left","up","20",6
0,503.375969407321,11,"Incongruent","Double","left","up","20",6
0,432.401484535251,12,"Incongruent","Spatial","left","up","20",6
0,509.366880032478,13,"Neutral","None","left","down","20",6
0,345.922950148589,14,"Neutral","Center","left","down","20",6
0,321.061166093256,15,"Neutral","Double","left","down","20",6
0,411.089047908994,16,"Neutral","Spatial","left","down","20",6
0,435.589611756158,17,"Congruent","None","left","down","20",6
0,402.616037976993,18,"Congruent","Center","left","down","20",6
0,419.113255778373,19,"Congruent","Double","left","down","20",6
0,312.676999159977,20,"Congruent","Spatial","left","down","20",6
0,521.737518150061,21,"Incongruent","None","left","down","20",6
0,434.309849637,22,"Incongruent","Center","left","down","20",6
0,475.962670203785,23,"Incongruent","Double","left","down","20",6
0,441.534253474924,24,"Incongruent","Spatial","left","down","20",6
0,403.969185164788,25,"Neutral","None","right","up","20",6
0,371.089039482658,26,"Neutral","Center","right","up","20",6
0,449.739803160224,27,"Neutral","Double","right","up","20",6
0,317.264448388748,28,"Neutral","Spatial","right","up","20",6
0,439.666973628428,29,"Congruent","None","right","up","20",6
1,363.633055704918,30,"Congruent","Center","right","up","20",6
0,308.80925860973,31,"Congruent","Double","right","up","20",6
0,358.312581890152,32,"Congruent","Spatial","right","up","20",6
0,417.736472157338,33,"Incongruent","None","right","up","20",6
0,485.922926860227,34,"Incongruent","Center","right","up","20",6
0,491.721959362899,35,"Incongruent","Double","right","up","20",6
0,353.574116065476,36,"Incongruent","Spatial","right","up","20",6
0,445.922335614051,37,"Neutral","None","right","down","20",6
0,344.292045351311,38,"Neutral","Center","right","down","20",6
0,418.454689356439,39,"Neutral","Double","right","down","20",6
0,357.872251221328,40,"Neutral","Spatial","right","down","20",6
0,481.704584522796,41,"Congruent","None","right","down","20",6
0,358.566293902224,42,"Congruent","Center","right","down","20",6
0,419.336895287037,43,"Congruent","Double","right","down","20",6
0,338.044775116454,44,"Congruent","Spatial","right","down","20",6
0,610.67191274405,45,"Incongruent","None","right","down","20",6
