rt,group,direction,flank,cue,trial,error,subnum,block
600.7778708,Control,left,Neutral,Center,2,0,119,1
572.6292822,Control,left,Neutral,Double,3,0,119,1
600.7272969,Control,left,Neutral,Spatial,4,0,119,1
656.4330787,Control,left,Congruent,None,5,0,119,1
479.3872488,Control,left,Congruent,Center,6,0,119,1
583.8139762,Control,left,Congruent,Double,7,0,119,1
464.7903237,Control,left,Congruent,Spatial,8,0,119,1
677.584722,Control,left,Incongruent,None,9,0,119,1
626.2399117,Control,left,Incongruent,Center,10,0,119,1
640.6591523,Control,left,Incongruent,Double,11,0,119,1
594.1357496,Control,left,Incongruent,Spatial,12,0,119,1
643.7489729,Control,left,Neutral,None,13,0,119,1
574.2568704,Control,left,Neutral,Center,14,0,119,1
527.9518989,Control,left,Neutral,Double,15,0,119,1
480.5098053,Control,left,Neutral,Spatial,16,0,119,1
622.8897122,Control,left,Congruent,None,17,1,119,1
632.3158093,Control,left,Congruent,Center,18,0,119,1
610.5851932,Control,left,Congruent,Double,19,0,119,1
518.7923641,Control,left,Congruent,Spatial,20,0,119,1
634.9849155,Control,left,Incongruent,None,21,0,119,1
693.703405,Control,left,Incongruent,Center,22,0,119,1
605.4510025,Control,left,Incongruent,Double,23,0,119,1
607.6258382,Control,left,Incongruent,Spatial,24,0,119,1
616.52646,Control,right,Neutral,None,25,0,119,1
509.1310551,Control,right,Neutral,Center,26,0,119,1
490.5189725,Control,right,Neutral,Double,27,0,119,1
487.9932093,Control,right,Neutral,Spatial,28,0,119,1
590.8387417,Control,right,Congruent,None,29,0,119,1
621.8791622,Control,right,Congruent,Center,30,1,119,1
550.7689113,Control,right,Congruent,Double,31,0,119,1
498.8368603,Control,right,Congruent,Spatial,32,0,119,1
627.3527027,Control,right,Incongruent,None,33,0,119,1
704.6405158,Control,right,Incongruent,Center,34,0,119,1
654.0615698,Control,right,Incongruent,Double,35,1,119,1
547.5965257,Control,right,Incongruent,Spatial,36,0,119,1
615.1370613,Control,right,Neutral,None,37,0,119,1
503.5800918,Control,right,Neutral,Center,38,0,119,1
522.9564314,Control,right,Neutral,Double,39,0,119,1
491.3759106,Control,right,Neutral,Spatial,40,0,119,1
559.115095,Control,right,Congruent,None,41,0,119,1
521.1478795,Control,right,Congruent,Center,42,0,119,1
595.7045934,Control,right,Congruent,Double,43,0,119,1
513.3052734,Control,right,Congruent,Spatial,44,0,119,1
573.4964191,Control,right,Incongruent,None,45,0,119,1
613.9944091,Control,right,Incongruent,Center,46,0,119,1
662.4979702,Control,right,Incongruent,Double,47,0,119,1
601.9827659,Control,right,Incongruent,Spatial,48,0,119,1
525.1166816,Control,left,Neutral,None,1,0,119,2
552.2997377,Control,left,Neutral,Center,2,0,119,2
511.7998638,Control,left,Neutral,Double,3,0,119,2
492.406112,Control,left,Neutral,Spatial,4,0,119,2
556.9473809,Control,left,Congruent,None,5,0,119,2
582.3952536,Control,left,Congruent,Center,6,0,119,2
509.5387124,Control,left,Congruent,Double,7,0,119,2
490.0164398,Control,left,Congruent,Spatial,8,0,119,2
677.3310685,Control,left,Incongruent,None,9,0,119,2
756.5049622,Control,left,Incongruent,Center,10,0,119,2
640.6142773,Control,left,Incongruent,Double,11,0,119,2
506.6552655,Control,left,Incongruent,Spatial,12,0,119,2
632.583074,Control,left,Neutral,None,13,0,119,2
593.9778318,Control,left,Neutral,Center,14,0,119,2
592.960285,Control,left,Neutral,Double,15,0,119,2
472.1523194,Control,left,Neutral,Spatial,16,0,119,2
569.1776545,Control,left,Congruent,None,17,0,119,2
508.5634658,Control,left,Congruent,Center,18,0,119,2
474.8708144,Control,left,Congruent,Double,19,1,119,2
531.3055228,Control,left,Congruent,Spatial,20,0,119,2
681.2439425,Control,left,Incongruent,None,21,0,119,2
616.2714962,Control,left,Incongruent,Center,22,0,119,2
710.7112355,Control,left,Incongruent,Double,23,0,119,2
563.5305612,Control,left,Incongruent,Spatial,24,0,119,2
550.3127935,Control,right,Neutral,None,25,0,119,2
486.4497273,Control,right,Neutral,Center,26,0,119,2
488.9187938,Control,right,Neutral,Double,27,0,119,2
525.4710574,Control,right,Neutral,Spatial,28,0,119,2
540.2203336,Control,right,Congruent,None,29,1,119,2
622.52737,Control,right,Congruent,Center,30,0,119,2
564.3388605,Control,right,Congruent,Double,31,0,119,2
560.8750303,Control,right,Congruent,Spatial,32,0,119,2
729.1950316,Control,right,Incongruent,None,33,0,119,2
591.5717882,Control,right,Incongruent,Center,34,0,119,2
620.1116244,Control,right,Incongruent,Double,35,1,119,2
561.6180405,Control,right,Incongruent,Spatial,36,0,119,2
587.5500187,Control,right,Neutral,None,37,0,119,2
581.8177662,Control,right,Neutral,Center,38,0,119,2
594.8532862,Control,right,Neutral,Double,39,0,119,2
537.7896707,Control,right,Neutral,Spatial,40,0,119,2
606.4154779,Control,right,Congruent,None,41,0,119,2
547.8709066,Control,right,Congruent,Center,42,0,119,2
485.3054061,Control,right,Congruent,Double,43,0,119,2
505.1044452,Control,right,Congruent,Spatial,44,0,119,2
798.6724484,Control,right,Incongruent,None,45,1,119,2
771.0675644,Control,right,Incongruent,Center,46,0,119,2
669.4194298,Control,right,Incongruent,Double,47,0,119,2
670.5634962,Control,right,Incongruent,Spatial,48,0,119,2
621.6746046,Control,left,Neutral,None,1,1,119,3
573.9293513,Control,left,Neutral,Center,2,0,119,3
484.6616755,Control,left,Neutral,Double,3,0,119,3
536.202592,Control,left,Neutral,Spatial,4,0,119,3
618.6665791,Control,left,Congruent,None,5,0,119,3
561.8150906,Control,left,Congruent,Center,6,0,119,3
470.1041747,Control,left,Congruent,Double,7,0,119,3
527.1447295,Control,left,Congruent,Spatial,8,0,119,3
613.4765602,Control,left,Incongruent,None,9,0,119,3
623.6237473,Control,left,Incongruent,Center,10,0,119,3
618.9721493,Control,left,Incongruent,Double,11,0,119,3
626.3085558,Control,left,Incongruent,Spatial,12,0,119,3
686.5479671,Control,left,Neutral,None,13,1,119,3
587.4089349,Control,left,Neutral,Center,14,0,119,3
526.5530439,Control,left,Neutral,Double,15,0,119,3
498.2071384,Control,left,Neutral,Spatial,16,0,119,3
645.1319874,Control,left,Congruent,None,17,0,119,3
538.8232556,Control,left,Congruent,Center,18,0,119,3
525.4929038,Control,left,Congruent,Double,19,0,119,3
453.3553165,Control,left,Congruent,Spatial,20,0,119,3
597.8177423,Control,left,Incongruent,None,21,0,119,3
684.0868404,Control,left,Incongruent,Center,22,0,119,3
647.4619964,Control,left,Incongruent,Double,23,0,119,3
583.9833383,Control,left,Incongruent,Spatial,24,1,119,3
594.0600906,Control,right,Neutral,None,25,0,119,3
586.6949919,Control,right,Neutral,Center,26,0,119,3
587.3334006,Control,right,Neutral,Double,27,0,119,3
449.1575117,Control,right,Neutral,Spatial,28,0,119,3
594.6388891,Control,right,Congruent,None,29,0,119,3
515.9700998,Control,right,Congruent,Center,30,0,119,3
569.6443783,Control,right,Congruent,Double,31,0,119,3
572.3199066,Control,right,Congruent,Spatial,32,0,119,3
734.0921703,Control,right,Incongruent,None,33,0,119,3
581.7958213,Control,right,Incongruent,Center,34,0,119,3
643.3616556,Control,right,Incongruent,Double,35,0,119,3
524.52653,Control,right,Incongruent,Spatial,36,0,119,3
651.069384,Control,right,Neutral,None,37,0,119,3
570.2747483,Control,right,Neutral,Center,38,0,119,3
517.8965848,Control,right,Neutral,Double,39,1,119,3
579.3952963,Control,right,Neutral,Spatial,40,0,119,3
536.5224258,Control,right,Congruent,None,41,0,119,3
595.9026662,Control,right,Congruent,Center,42,0,119,3
510.2822219,Control,right,Congruent,Double,43,0,119,3
596.3184245,Control,right,Congruent,Spatial,44,0,119,3
715.9122186,Control,right,Incongruent,None,45,0,119,3
597.3102489,Control,right,Incongruent,Center,46,0,119,3
644.4637062,Control,right,Incongruent,Double,47,0,119,3
614.4685424,Control,right,Incongruent,Spatial,48,0,119,3
617.0671987,Control,left,Neutral,None,1,0,119,4
596.5997964,Control,left,Neutral,Center,2,0,119,4
503.3278718,Control,left,Neutral,Double,3,1,119,4
527.1731301,Control,left,Neutral,Spatial,4,0,119,4
600.8046306,Control,left,Congruent,None,5,0,119,4
527.0863973,Control,left,Congruent,Center,6,0,119,4
654.0423458,Control,left,Congruent,Double,7,0,119,4
468.6541871,Control,left,Congruent,Spatial,8,0,119,4
674.462858,Control,left,Incongruent,None,9,0,119,4
642.1034446,Control,left,Incongruent,Center,10,0,119,4
669.2522819,Control,left,Incongruent,Double,11,0,119,4
491.2505964,Control,left,Incongruent,Spatial,12,0,119,4
637.0800894,Control,left,Neutral,None,13,0,119,4
527.8141407,Control,left,Neutral,Center,14,0,119,4
550.6920211,Control,left,Neutral,Double,15,0,119,4
551.3421235,Control,left,Neutral,Spatial,16,0,119,4
586.939834,Control,left,Congruent,None,17,0,119,4
512.7473697,Control,left,Congruent,Center,18,0,119,4
608.1617649,Control,left,Congruent,Double,19,0,119,4
466.338461,Control,left,Congruent,Spatial,20,0,119,4
709.5969664,Control,left,Incongruent,None,21,0,119,4
630.0666577,Control,left,Incongruent,Center,22,0,119,4
707.6467481,Control,left,Incongruent,Double,23,0,119,4
554.1649879,Control,left,Incongruent,Spatial,24,0,119,4
609.3497616,Control,right,Neutral,None,25,0,119,4
508.9431129,Control,right,Neutral,Center,26,0,119,4
470.3152282,Control,right,Neutral,Double,27,0,119,4
552.9891615,Control,right,Neutral,Spatial,28,0,119,4
649.169744,Control,right,Congruent,None,29,0,119,4
575.3812563,Control,right,Congruent,Center,30,1,119,4
625.5419933,Control,right,Congruent,Double,31,0,119,4
484.0392297,Control,right,Congruent,Spatial,32,0,119,4
675.4670688,Control,right,Incongruent,None,33,0,119,4
551.914552,Control,right,Incongruent,Center,34,0,119,4
592.0233299,Control,right,Incongruent,Double,35,1,119,4
482.0928409,Control,right,Incongruent,Spatial,36,0,119,4
600.8695233,Control,right,Neutral,None,37,0,119,4
628.0839395,Control,right,Neutral,Center,38,0,119,4
534.3078135,Control,right,Neutral,Double,39,0,119,4
508.2381135,Control,right,Neutral,Spatial,40,0,119,4
597.6876764,Control,right,Congruent,None,41,0,119,4
513.1963095,Control,right,Congruent,Center,42,0,119,4
559.3709752,Control,right,Congruent,Double,43,0,119,4
580.7857671,Control,right,Congruent,Spatial,44,0,119,4
691.6182537,Control,right,Incongruent,None,45,0,119,4
727.0165902,Control,right,Incongruent,Center,46,0,119,4
559.411488,Control,right,Incongruent,Double,47,0,119,4
589.6886722,Control,right,Incongruent,Spatial,48,0,119,4
603.1481835,Control,left,Neutral,None,1,0,119,5
633.6154368,Control,left,Neutral,Center,2,0,119,5
589.4167233,Control,left,Neutral,Double,3,0,119,5
524.8246937,Control,left,Neutral,Spatial,4,0,119,5
562.9555204,Control,left,Congruent,None,5,0,119,5
602.323216,Control,left,Congruent,Center,6,0,119,5
556.1199055,Control,left,Congruent,Double,7,0,119,5
480.0619296,Control,left,Congruent,Spatial,8,1,119,5
612.4177261,Control,left,Incongruent,None,9,0,119,5
657.2180081,Control,left,Incongruent,Center,10,0,119,5
617.6303259,Control,left,Incongruent,Double,11,0,119,5
454.8786851,Control,left,Incongruent,Spatial,12,0,119,5
585.3273073,Control,left,Neutral,None,13,0,119,5
552.0043144,Control,left,Neutral,Center,14,0,119,5
551.7028429,Control,left,Neutral,Double,15,1,119,5
438.9349162,Control,left,Neutral,Spatial,16,0,119,5
529.7838593,Control,left,Congruent,None,17,0,119,5
514.8872146,Control,left,Congruent,Center,18,1,119,5
568.7949164,Control,left,Congruent,Double,19,0,119,5
498.7027106,Control,left,Congruent,Spatial,20,0,119,5
667.1365593,Control,left,Incongruent,None,21,0,119,5
645.6026685,Control,left,Incongruent,Center,22,0,119,5
648.5758978,Control,left,Incongruent,Double,23,0,119,5
588.2201349,Control,left,Incongruent,Spatial,24,0,119,5
617.4639516,Control,right,Neutral,None,25,0,119,5
597.6572257,Control,right,Neutral,Center,26,0,119,5
433.6042884,Control,right,Neutral,Double,27,0,119,5
471.1867822,Control,right,Neutral,Spatial,28,0,119,5
596.4834167,Control,right,Congruent,None,29,0,119,5
613.0344899,Control,right,Congruent,Center,30,0,119,5
539.7973954,Control,right,Congruent,Double,31,0,119,5
466.5890446,Control,right,Congruent,Spatial,32,0,119,5
671.8126084,Control,right,Incongruent,None,33,1,119,5
690.5456187,Control,right,Incongruent,Center,34,0,119,5
719.0414548,Control,right,Incongruent,Double,35,0,119,5
587.4306934,Control,right,Incongruent,Spatial,36,0,119,5
673.1768272,Control,right,Neutral,None,37,0,119,5
524.8053163,Control,right,Neutral,Center,38,0,119,5
546.3931183,Control,right,Neutral,Double,39,0,119,5
486.8503528,Control,right,Neutral,Spatial,40,0,119,5
582.5466097,Control,right,Congruent,None,41,1,119,5
619.3579205,Control,right,Congruent,Center,42,0,119,5
457.8077073,Control,right,Congruent,Double,43,0,119,5
528.8989696,Control,right,Congruent,Spatial,44,0,119,5
705.1788622,Control,right,Incongruent,None,45,0,119,5
612.963455,Control,right,Incongruent,Center,46,0,119,5
637.9671614,Control,right,Incongruent,Double,47,0,119,5
596.3375531,Control,right,Incongruent,Spatial,48,0,119,5
560.0475204,Control,left,Neutral,None,1,1,119,6
507.1866862,Control,left,Neutral,Center,2,0,119,6
603.147487,Control,left,Neutral,Double,3,0,119,6
475.8444029,Control,left,Neutral,Spatial,4,0,119,6
576.9049022,Control,left,Congruent,None,5,0,119,6
510.2414488,Control,left,Congruent,Center,6,0,119,6
513.7481435,Control,left,Congruent,Double,7,0,119,6
538.6293408,Control,left,Congruent,Spatial,8,0,119,6
665.3612688,Control,left,Incongruent,None,9,0,119,6
708.0664791,Control,left,Incongruent,Center,10,0,119,6
616.4210123,Control,left,Incongruent,Double,11,0,119,6
434.3587193,Control,left,Incongruent,Spatial,12,0,119,6
538.9715031,Control,left,Neutral,None,13,0,119,6
614.8899522,Control,left,Neutral,Center,14,0,119,6
595.3020417,Control,left,Neutral,Double,15,0,119,6
582.5611354,Control,left,Neutral,Spatial,16,0,119,6
586.1380583,Control,left,Congruent,None,17,0,119,6
624.3651454,Control,left,Congruent,Center,18,0,119,6
494.1738761,Control,left,Congruent,Double,19,0,119,6
560.5769263,Control,left,Congruent,Spatial,20,0,119,6
638.5086986,Control,left,Incongruent,None,21,0,119,6
635.9693537,Control,left,Incongruent,Center,22,0,119,6
662.6901293,Control,left,Incongruent,Double,23,0,119,6
511.9373399,Control,left,Incongruent,Spatial,24,0,119,6
640.5659651,Control,right,Neutral,None,25,0,119,6
559.4368162,Control,right,Neutral,Center,26,0,119,6
547.9342205,Control,right,Neutral,Double,27,0,119,6
551.5845087,Control,right,Neutral,Spatial,28,0,119,6
585.1722861,Control,right,Congruent,None,29,0,119,6
646.4059146,Control,right,Congruent,Center,30,0,119,6
599.9967025,Control,right,Congruent,Double,31,0,119,6
385.9040396,Control,right,Congruent,Spatial,32,0,119,6
662.8275593,Control,right,Incongruent,None,33,1,119,6
617.3313803,Control,right,Incongruent,Center,34,0,119,6
657.7133834,Control,right,Incongruent,Double,35,0,119,6
556.9725166,Control,right,Incongruent,Spatial,36,0,119,6
653.935392,Control,right,Neutral,None,37,0,119,6
552.9154672,Control,right,Neutral,Center,38,0,119,6
622.3961763,Control,right,Neutral,Double,39,1,119,6
520.5481164,Control,right,Neutral,Spatial,40,1,119,6
619.8142562,Control,right,Congruent,None,41,0,119,6
566.3907484,Control,right,Congruent,Center,42,0,119,6
593.8582552,Control,right,Congruent,Double,43,0,119,6
529.2384115,Control,right,Congruent,Spatial,44,1,119,6
657.2333183,Control,right,Incongruent,None,45,0,119,6
673.3511799,Control,right,Incongruent,Center,46,0,119,6
623.4624788,Control,right,Incongruent,Double,47,0,119,6
675.9786356,Control,right,Incongruent,Spatial,48,0,119,6
562.5151181,Control,left,Neutral,None,1,0,120,1
542.7351098,Control,left,Neutral,Center,2,0,120,1
448.453106,Control,left,Neutral,Double,3,0,120,1
481.17808,Control,left,Neutral,Spatial,4,0,120,1
608.9847507,Control,left,Congruent,None,5,1,120,1
497.0706226,Control,left,Congruent,Center,6,0,120,1
502.3540449,Control,left,Congruent,Double,7,0,120,1
514.5656223,Control,left,Congruent,Spatial,8,0,120,1
679.0788496,Control,left,Incongruent,None,9,0,120,1
689.7280933,Control,left,Incongruent,Center,10,0,120,1
624.9988382,Control,left,Incongruent,Double,11,0,120,1
592.9581793,Control,left,Incongruent,Spatial,12,1,120,1
571.1096281,Control,left,Neutral,None,13,0,120,1
510.7232107,Control,left,Neutral,Center,14,0,120,1
643.6569763,Control,left,Neutral,Double,15,0,120,1
477.9795316,Control,left,Neutral,Spatial,16,0,120,1
570.5710126,Control,left,Congruent,None,17,0,120,1
614.936185,Control,left,Congruent,Center,18,0,120,1
527.7431489,Control,left,Congruent,Double,19,0,120,1
501.0415458,Control,left,Congruent,Spatial,20,1,120,1
638.3905532,Control,left,Incongruent,None,21,0,120,1
642.0285741,Control,left,Incongruent,Center,22,0,120,1
637.0943378,Control,left,Incongruent,Double,23,0,120,1
557.8281961,Control,left,Incongruent,Spatial,24,0,120,1
523.814141,Control,right,Neutral,None,25,0,120,1
607.811623,Control,right,Neutral,Center,26,0,120,1
485.1437673,Control,right,Neutral,Double,27,0,120,1
424.1831938,Control,right,Neutral,Spatial,28,0,120,1
543.1065076,Control,right,Congruent,None,29,0,120,1
502.4094758,Control,right,Congruent,Center,30,0,120,1
625.9629743,Control,right,Congruent,Double,31,0,120,1
518.3906793,Control,right,Congruent,Spatial,32,0,120,1
624.5911099,Control,right,Incongruent,None,33,0,120,1
717.0897938,Control,right,Incongruent,Center,34,0,120,1
646.1021725,Control,right,Incongruent,Double,35,0,120,1
569.6497273,Control,right,Incongruent,Spatial,36,0,120,1
544.0121743,Control,right,Neutral,None,37,0,120,1
498.605073,Control,right,Neutral,Center,38,0,120,1
560.7017233,Control,right,Neutral,Double,39,0,120,1
